#GeneID	Symbol	Synonyms	chromosome	map_location
391012	DYNLL1P3	-	1	1p36.13
391013	PLA2G2C	-	1	1p36.12
391019	RPL29P6	RPL29_1_20	1	1p36.12
391020	LOC391020	-	1	1p36.11
391026	ACTN4P2	-	1	1p34.3
391033	MKRN8P	MKRNP4|ZNF127L4	1	1p34.2
391037	SKINT1L	BTN12|SKINT1|SKINTL|SKINTP	1	1p33
391039	CFL1P2	CFLL2|CFLP2	1	1p32.3
391040	BTF3L4P3	-	6	6q23.3
391044	PHBP3	-	1	1p32.1
391045	SLC2A3P2	-	1	1p31.3
391048	LOC391048	-	1	1p31.1
391051	UOX	UOXP|URICASE	1	1p31.1
391053	CAPNS1P1	-	1	1p22.2
391059	FRRS1	SDFR2|SDR2	1	1p21.2
391069	GAPDHP64	GAPDHL9|GAPDL9	1	1p13.1
391073	GAPDHP74	-	1	1p12
391075	GAPDHP23	-	1	1p12
391076	HSD3BP1	-	1	1p12
391077	GAPDHP58	GAPDHL1|GAPDL1	1	1p12
391081	HSD3BP5	-	1	1p12
391092	LOC391092	-	1	1q21.2
391099	KRT8P28	-	1	1q21.3
391102	RPLP0P4	RPLP0_1_100	1	1q21.3
391104	VHLL	VHLP|VLP	1	1q22
391106	VDAC1P9	-	1	1q23.1
391107	OR10K2	OR1-4	1	1q23.1
391109	OR10K1	OR1-6	1	1q23.1
391110	OR10R3P	OR1-9	1	1q23.1
391112	OR6Y1	OR1-11|OR6Y2	1	1q23.1
391114	OR6K3	OR1-18	1	1q23.1
391115	OR6K5P	-	1	1q23.1
391117	OR10J2P	-	1	1q23.2
391119	OR10J7P	-	1	1q23.2
391120	OR10J9P	-	1	1q23.2
391121	OR10J4	OR10J4P|OST717	1	1q23.2
391123	VSIG8	-	1	1q23.2
391124	RPL27AP2	RPL27A_1_106	1	1q23.2
391126	RPL26P12	RPL26_4_113	1	1q24.1
391130	RPS17P6	RPS17_1_116	1	1q24.1
391135	RPL4P3	RPL4_1_122	1	1q24.3
391136	LOC391136	-	1	1q24.3
391137	RPS15P3	RPS15_2_123	1	1q24.3
391139	GOT2P2	GOT2L2	1	1q25.1
391140	RPL13P7	RPL13_1_131	1	1q25.2
391151	RPL10P4	-	1	1q32.1
391155	KRT8P29	-	1	1q32.1
391158	TFDP1P	-	1	1q32.2
391160	ARPC3P2	-	1	1q32.3
391162	GAPDHP24	-	1	1q41
391165	RPS26P17	RPS26_2_165	1	1q41
391168	RPS3AP7	RPS3A_5_169	1	1q42.12
391169	CDKN2AIPNLP1	-	1	1q42.12
391171	TUBB8P10	-	1	1q42.13
391174	FAM96AP2	-	1	1q42.13
391175	RPL23AP15	RPL23A_4_173	1	1q42.13
391179	KRT18P32	-	1	1q43
391181	RPL6P3	RPL6_2_187	1	1q43
391183	RSL24D1P4	RSL24D1P19	1	1q43
391189	OR11L1	-	1	1q44
391190	OR2L8	-	1	1q44
391191	OR2AK2	OR1-47|OR2AK1P	1	1q44
391192	OR2L3	-	1	1q44
391194	OR2M2	OR2M2Q|OST423	1	1q44
391195	OR2T33	OR1-56|OR2T32	1	1q44
391196	OR2M7	OR1-58	1	1q44
391211	OR2G6	-	1	1q44
391239	LOC391239	-	20	20p11.21
391242	PUDPP3	HDHD1DP|HDHD1P3	20	20q11.21
391247	LOC391247	-	20	20q11.23
391253	SPINT4	C20orf137|SPINT3|dJ601O1.1	20	20q13.12
391256	KRT18P4	dJ963K23.1	20	20q13.13
391257	SUMO1P1	PIC1L|UBL2|UBL6	20	20q13.2
391266	CNN2P7	-	21	21q11.2
391267	ANKRD20A11P	C21orf81	21	21q11.2
391269	ANKRD20A18P	C21orf126	21	21q11.2
391276	THUMPD1P1	-	21	21q21.3
391279	OR7E23P	OR21-1|OR21-3|OR7E92P	21	21q22.11
391282	RPL23AP12	RPL23A_41_1732	21	21q22.2
391322	LOC391322	-	22	22q11.23
391334	LOC391334	-	22	22q13.2
391349	PIK3CDP1	-	2	2p25.2
391356	PTRHD1	C2orf79	2	2p23.3
391358	TRMT112P6	-	2	2p23.3
391359	LOC391359	-	2	2p23.3
391365	SULT6B1	-	2	2p22.2
391367	GAPDHP25	-	2	2p22.2
391370	RPS12P4	RPS12_1_210	2	2p21
391378	HNRNPA1P66	-	2	2p15
391383	LOC391383	-	2	2p13.3
391387	RPSAP28	RPSA_4_242	2	2p13.1
391428	SEPHS1P7	-	2	2q14.1
391436	MED15P5	-	2	2q21.1
391448	LOC391448	-	2	2q21.3
391458	KRT18P46	-	2	2q24.2
391462	RPSAP24	RPSA_6_295	2	2q31.1
391465	LOC391465	-	2	2q31.2
391467	IMPDH1P7	-	2	2q32.1
391470	AHCYP5	-	2	2q32.3
391472	BICD1P1	-	2	2q33.1
391475	DYTN	-	2	2q33.3
391485	KRT8P30	-	2	2q35
391490	RPL23AP26	RPL23A_14_334	2	2q37.1
391491	GAMTP1	GAMTP	2	2q37.1
391496	OR5S1P	-	2	2q37.3
391504	RPL23AP38	RPL23A_11_340	3	3p26.3
391508	PGAM1P4	-	3	3p25.3
391518	VENTXP7	HPX42|VENTX1	3	3p24.3
391524	THRAP3P1	THRAP3L	3	3p23
391526	IGBP1P3	-	3	3p22.3
391530	SALL4P6	-	3	3p22.1
391532	PPIAP47	-	15	15q24.2
391533	FLT1P1	-	3	3p21.31
391538	ALDOAP1	-	3	3p21.2
391539	RPS25P4	RPS25_2_371	3	3p21.1
391548	OR7E55P	OR2DG|OR3.2|OR7E56P|OR7E57P|OST007|OST013	3	3p12.3
391552	AGGF1P3	-	3	3p12.3
391556	LOC391556	-	3	3q11.2
391559	VTI1BP1	-	3	3q12.1
391560	RPL32P7	RPL32_1_390	3	3q12.3
391562	LOC391562	-	3	3q13.11
391566	LOC391566	-	3	3q13.31
391576	OR7E129P	-	3	3q22.1
391578	LOC391578	-	3	3q22.1
391581	RPL31P23	RPL31_5_407	3	3q22.3
391584	KRT18P35	-	3	3q23
391587	PPIAP73	-	3	3q25.1
391589	KRT18P34	-	3	3q25.31
391592	BZW1P1	-	3	3q26.31
391595	RPL32P10	RPL32_3_439	3	3q26.33
391598	RPSAP31	RPSA_11_442	3	3q27.1
391600	LOC391600	-	3	3q27.1
391603	NMNAT1P3	-	3	3q28
391622	USP17L6P	DUB4|USP17L6|vDUB4	4	4p16.1
391627	USP17L9P	RS447|USP17|USP17A|USP17H|USP17I|USP17J|USP17K|USP17L|USP17M	4	4p16.1
391630	OR7E83P	OR7E134P	4	4p16.1
391632	OR7E35P	OR7E120|OST018	4	4p16.1
391634	HSP90AB2P	HSP90BB	4	4p15.33
391636	LOC391636	-	4	4p15.33
391642	IGBP1P5	-	4	4p15.2
391647	KRT18P25	-	4	4p14
391655	RPL17P20	RPL17_10_481	4	4q12
391656	RPS15AP17	RPS15A_8_485	4	4q13.1
391657	DPP3P1	-	4	4q13.1
391670	HNRNPA1P56	-	4	4q21.1
391672	IGBP1P4	-	4	4q21.22
391674	LOC391674	-	4	4q21.23
391679	RPL6P14	RPL6_2_505	4	4q24
391681	EXOC7P1	-	4	4q25
391686	LYPLA1P2	-	4	4q25
391696	TECRP2	-	4	4q28.1
391697	ZSWIM5P3	-	4	4q28.2
391698	EEF1GP8	-	4	4q28.2
391701	RPS23P2	RPS23_2_521	4	4q28.3
391703	KRT18P51	-	4	4q31.21
391706	RPS3AP18	RPS3A_5_528	4	4q31.3
391707	LOC391707	-	4	4q32.1
391710	LOC391710	-	4	4q32.3
391711	LOC391711	-	4	4q32.3
391712	TRIM61	RNF35	4	4q32.3
391713	LOC391713	-	4	4q32.3
391714	TRIM75P	TRIM75	4	4q32.3
391718	TSEN2P1	-	4	4q34.2
391719	RPL19P8	RPL19_5_537	4	4q34.3
391722	MYL12BP2	-	4	4q35.1
391723	HELT	HCM1228|HESL|Mgn|bHLHb44	4	4q35.1
391738	RPL29P13	RPL29_5_543	5	5p15.2
391739	CCT6P2	CCT6-1P	5	5p15.2
391741	LOC391741	-	5	5p15.1
391742	TAF11L2	-	5	5p15.1
391744	LOC391744	-	5	5p15.1
391746	TAF11L4	-	5	5p15.1
391747	TAF11L6	-	5	5p15.1
391765	LOC391765	-	5	5p15.1
391768	LOC391768	-	5	5p15.1
391769	H3.Y	-	5	5p15.1
391771	LOC391771	-	5	5p14.2
391777	RPS4XP6	RPS4P6|RPS4X_2_555	5	5p13.2
391798	LOC391798	-	5	5q13.3
391803	KRT18P45	-	5	5q14.1
391804	RBMX2P5	-	5	5q14.1
391811	POLD2P1	-	5	5q15
391813	LOC391813	-	5	5q15
391819	KRT18P42	-	5	5q21.3
391825	RPL23AP44	RPL23A_14_607	5	5q23.1
391827	KRT18P16	-	5	5q23.2
391828	RPL28P3	RPL28_3_609	5	5q23.2
391833	RPS10P11	RPS10_6_615	5	5q31.1
391834	LOC391834	-	5	5q31.1
391836	RPL10AP10	RPL10A_4_618	5	5q31.2
391845	RPS15P6	RPS15_3_634	5	5q34
391850	RPL7AP33	RPL7A_12_639	5	5q35.1
392027	LOC392027	-	7	7p12.1
392100	PSMC1P3	-	7	7q33
392106	OR9A3P	OR9A6P	7	7q34
392132	OR2R1P	OR2R1|OST058	7	7q35
392133	OR10AC1	OR10AC1P	7	7q35
392138	OR2A25	OR2A24P|OR2A25P|OR2A27	7	7q35
392140	OR2A13P	-	7	7q35
392145	LOC392145	-	7	7q36.1
392180	LOC392180	-	8	8p23.2
392181	RPL23AP96	-	8	8p23.1
392187	LOC392187	-	8	8p23.1
392188	USP17L8	USP17L10	8	8p23.1
392193	RPL19P13	RPL19_8_875	8	8p23.1
392194	OR7E158P	-	8	8p23.1
392196	LOC392196	-	8	8p23.1
392197	USP17L7	-	8	8p23.1
392206	RPL10AP11	RPL10A_4_880	8	8p22
392209	HSPA8P11	-	8	8p12
392214	KRT18P37	-	8	8p11.21
392221	CHCHD2P10	-	8	8q11.23
392225	PDCL3P1	-	8	8q12.1
392226	LOC392226	-	8	8q12.3
392232	LOC392232	-	8	8q21.11
392242	REXO1L8P	REXO1L8	8	8q21.2
392255	GDF6	BMP-13|BMP13|CDMP2|KFM|KFS|KFS1|KFSL|SGM1|SYNS4	8	8q22.1
392256	RPS26P6	RPS26_10_933	8	8q22.3
392262	RPSAP48	RPSA_15_943	8	8q23.2
392264	LOC392264	-	8	8q24.12
392265	CDK5P1	CDK5PS	8	8q24.13
392266	LOC392266	-	8	8q24.13
392267	IMPDH1P6	-	8	8q24.13
392268	LOC392268	-	8	8q24.13
392271	RPL32P20	RPL32_12_951	8	8q24.22
392275	SMPD5	MA-nSMase	8	8q24.3
392281	GPS2P1	-	9	9p24.2
392282	RPS5P6	RPS5_2_957	9	9p24.1
392285	PPIAP33	-	9	9p24.1
392288	MAP1LC3BP1	-	9	9p22.1
392292	IFNWP5	-	9	9p21.3
392298	CTAGE12P	-	9	9p21.2
392301	SLC25A5P8	-	9	9p21.1
392302	ASS1P12	ASSP12	9	9p21.1
392305	GLULP4	GLULP	9	9p13.3
392307	FAM221B	C9orf128	9	9p13.3
392308	OR13E1P	OR13E2|OST741	9	9p13.3
392309	OR13J1	OR9-2	9	9p13.3
392310	PGAM1P2	-	9	9p13.3
392311	OR13C6P	OR37B	9	9p13.3
392313	OR2S1P	OR37D|OST611	9	9p13.3
392322	ATP5F1AP8	ATP5A1P8|ATP5A1P9	9	9p12
392334	LOC392334	-	9	9q21.11
392335	MYO5BP2	-	9	9q13
392343	CNN2P3	-	9	9q13
392350	BTF3P4	-	9	9q21.13
392352	PPIAP87	-	9	9q21.13
392358	RPS6P13	RPS6_6_992	9	9q21.33
392360	CTSL3P	CTSL3|HCTSL-s	9	9q21.33
392364	LOC392364	-	9	9q22.1
392368	BEND3P2	-	9	9q22.31
392371	KRT18P13	KRT18L3	9	9q22.33
392374	GAPDHP26	-	9	9q31.1
392375	OR13D2P	-	9	9q31.1
392376	OR13C2	OR37K	9	9q31.1
392377	OR13C1P	OR37M	9	9q31.1
392382	RPL31P43	RPL31_21_1004	9	9q31.2
392387	AHCYP2	-	9	9q33.2
392390	OR1L6	HG16|OR1K1|OR1L7|OR9-30	9	9q33.2
392391	OR5C1	OR5C2P|OR9-31|OR9-F	9	9q33.2
392392	OR1K1	hg99	9	9q33.2
392399	LCN9	HEL129	9	9q34.3
392424	RPS5P8	RPS5_5_1762	X	Xp22.31
392425	RPS27AP17	RPS27A_9_1763	X	Xp22.31
392426	LOC392426	-	X	Xp22.31
392428	NPM1P9	-	X	Xp22.2
392433	MAGEB6B	MAGEB6P1	X	Xp21.3
392435	LOC392435	-	X	Xp21.3
392436	LOC392436	-	X	Xp21.3
392437	FTLP2	FTLL2	X	Xp21.2
392439	LOC392439	-	X	Xp21.1
392440	LOC392440	-	X	Xp21.1
392442	LOC392442	-	X	Xp11.4
392447	RPL32P36	RPL32_24_1772	X	Xp11.4
392451	RPL19P20	RPL19_12_1775	X	Xp11.3
392452	LOC392452	-	X	Xp11.3
392454	PCNAP3	-	X	Xp11.3
392456	LOC392456	-	X	Xp11.3
392459	CXXC1P1	CXorf25|NCRNA00236	X	Xp11.23
392465	GLOD5	-	X	Xp11.23
392477	LOC392477	-	X	Xp11.21
392479	KRT8P17	-	X	Xp11.21
392485	LOC392485	-	X	Xq12
392486	GPR165P	PGR15	X	Xq12
392489	LOC392489	-	X	Xq13.1
392490	FLJ44635	-	X	Xq13.1
392497	RPS6P26	RPS6_11_1786	X	Xq13.2
392501	RPL26P36	RPL26_16_1792	X	Xq21.31
392505	RPL6P29	RPL6_17_1796	X	Xq21.33
392508	LOC392508	-	X	Xq22.1
392509	ARL13A	ARL13|dJ341D10.2	X	Xq22.1
392510	YWHAQP8	-	X	Xq22.1
392516	KRT18P49	-	X	Xq22.3
392517	NCBP2L	dJ820B18.1	X	Xq22.3
392520	RPS5P7	RPS5_3_1801	X	Xq23
392522	RPL18AP15	RPL18A_4_1802	X	Xq23
392525	AKR1B1P8	-	X	Xq23
392529	LOC392529	-	X	Xq24
392536	LOC392536	-	X	Xq25
392538	LOC392538	-	X	Xq25
392539	LOC392539	-	X	Xq25
392540	OR11N1P	-	X	Xq26.2
392543	LOC392543	-	X	Xq26.2
392545	HMGB3P31	-	X	Xq26.3
392547	CROCCP1	CROCCP	X	Xq26.3
392552	KRT8P6	-	X	Xq26.3
392555	LOC392555	-	X	Xq27.2
392557	RPL19P21	RPL19_13_1819	X	Xq28
392561	OR3B1P	-	X	Xq28
392597	TRAPPC2P7	SEDLP7	Y	Yq11.222
392603	ZNF736P2Y	ZNF736P2|ZNF736PY2	Y	Yq11.23
392617	ELFN1	PPP1R28	7	7p22.3
392636	AGMO	TMEM195	7	7p21.2
392713	PMS2P12	PMS2L12|PMSL12	7	7q22.1
392748	RPS27P17	RPS27_5_819	7	7q21.3
392752	OR7E7P	-	7	7q21.3
392781	RPS2P31	RPS2_15_841	7	7q31.33
392787	LOC392787	-	7	7q32.1
392843	IQCA1L	IQCA1P1	7	7q36.1
392862	GRID2IP	DELPHILIN	7	7p22.1
392872	RPL12P10	RPL12_8_793	7	7p15.3
392979	RPL18P4	RPL18_1_838	7	7q31.32
393046	OR2A5	OR2A11P|OR2A26|OR2A8|OR7-138|OR7-141	7	7q35
393093	MYP4	-	7	7q36
394214	COL11A2P1	COL11A2P|cD0826Q1.1	6	6p21.32
394217	FGF7P2	FGF7L|PRED3	21	21q11.2
394254	GPR89P	C11H1.2-Lp|SH120P	6	6p22.1
394255	RPS10P1	RPS10_7_669|RPS10p|dJ34B20.13	6	6p22.2
394261	KLHL30-AS1	C2orf19	2	2q37.3
394263	MUC21	C6orf205|KMQK697|MUC-21	6	6p21.33
394269	BRCA1P1	LBRCA1|PsiBRCA1|pseudo-BRCA1	17	17q21.31
399473	SPRED3	Eve-3|spred-3	19	19q13.2
399474	TMEM200B	TTMB	1	1p35.3
399495	SLC2A3P4	-	8	8q21.3
399496	SLC2AXP1	-	2	2q11.1
399511	TCEA1P2	-	3	3p22.2
399512	SLC25A35	-	17	17p13.1
399516	OTSC7	-	6	6q13-q16.1
399520	TIMM8AP1	DDPP|TIMM8AP	2	2q24.2
399564	GLC1H	-	2	2p16.3-p15
399565	GLC3C	-	14	14q24.3-q31.1
399656	FAM32BP	FAM32B	22	22q11.1
399664	MEX3D	MEX-3D|MEX3|OK/SW-cl.4|RKHD1|RNF193|TINO	19	19p13.3
399665	FAM102A	C9orf132|EEIG1|SYM-3A|bA203J24.7	9	9q34.11
399666	ARL2BPP1	HsT2883	18	18q23
399668	SMIM10L2A	LED|LINC00086|LINC0086|NCRNA00086	X	Xq26.3
399669	ZNF321P	ZNF321	19	19q13.41
399670	RPL13AP17	RPL13A_6_816	7	7q21.11
399671	HEATR4	-	14	14q24.3
399687	MYO18A	MAJN|MYSPDZ|SP-R210|SPR210	17	17q11.2
399693	CCDC187	-	9	9q34.3
399694	SHC4	RaLP|SHCD	15	15q21.1
399697	CTXN2	-	15	15q21.1
399706	LINC00200	C10orf139|NCRNA00200	10	10p15.3
399708	LINC00701	-	10	10p15.3
399715	LOC399715	-	10	10p15.1
399716	LOC399716	-	10	10p15.1
399717	GATA3-AS1	-	10	10p14
399726	CASC10	C10orf114|bA418C1.3	10	10p12.31
399744	LINC00999	-	10	10p11.1
399746	ACTR3BP5	FKSG74	10	10p11.1
399748	CAP1P2	-	10	10q11.21
399761	BMS1P1	BMS1LP1|BMS1LP5|BMS1P5	10	10q11.22
399774	THAP12P3	PRKRIRP3	10	10q21.1
399783	LOC399783	-	10	10q22.3
399804	NPM1P25	-	10	10q24.1
399806	LBX1-AS1	MUSE	10	10q24.32
399814	C10orf120	bA318C4.1	10	10q26.13
399815	LOC399815	-	10	10q26.13
399818	EEF1AKMT2	C10orf138|Efm4|METTL10	10	10q26.13
399821	FLJ37035	-	10	10q26.2
399823	FOXI2	-	10	10q26.2
399827	LINC01164	-	10	10q26.3
399829	LINC01168	-	10	10q26.3
399833	SPRNP1	-	10	10q26.3
399839	DUX4L11	-	10	10q26.3
399844	LINC01002	-	19	19p13.3
399857	OR7E117P	OST716	11	11p15.4
399876	NAV2-AS4	-	11	11p15.1
399881	HNRNPKP3	-	11	11p12
399886	LOC399886	-	11	11p11.2
399888	FAM180B	-	11	11p11.2
399900	LOC399900	-	11	11q12.3
399909	PCNX3	PCNXL3	11	11q13.1
399923	FLJ42102	-	11	11q13.4
399937	TRIM51BP	SPRYD5P|SPRYD5P1	11	11q14.3
399939	TRIM49D1	TRIM49D|TRIM49D1P|TRIM49D2|TRIM49D2P|TRIM49DP	11	11q14.3
399940	TRIM51EP	-	11	11q14.3
399942	TUBAP2	-	11	11q14.3
399947	C11orf87	LOH11CR1A|NEURIM1	11	11q22.3
399948	COLCA1	C11orf92|CASC12|LOH11CR1F	11	11q23.1
399949	C11orf88	-	11	11q23.1
399950	ST13P10	-	11	11q23.1
399959	MIR100HG	AGD1|linc-NeD125|lncRNA-N2	11	11q24.1
399965	KRT18P59	-	11	11q24.2
399967	PATE2	C11orf38|PATE-M|UNQ3112	11	11q24.2
399968	PATE4	PATE-B	11	11q24.2
399972	GSEC	DCPS-AS1|ST3GAL4-AS1	11	11q24.2
399975	LOC399975	-	11	11q24.3
399979	SNX19	CHET8	11	11q24.3-q25
399988	HSPA8P5	-	12	12p13.32
399994	HADHAP2	-	12	12p13.31
400002	CLEC12A-AS1	-	12	12p13.31
400011	SUPT16HP1	SUPT16HP|bcm670	12	12p12.3
400013	TCP1P3	CCT1-1P|TCP1L3	12	12p12.2
400026	LOC400026	-	12	12q12
400027	LINC00938	-	12	12q12
400036	LOC400036	-	12	12q13.13
400043	LINC02381	-	12	12q13.13
400046	LINC02389	-	12	12q14.3
400055	RPL26P32	RPL26_12_1262	12	12q21.31
400058	MKRN9P	MKRN5|MKRN9|MKRNP6|RNF65|ZNF127L3	12	12q21.32
400061	LOC400061	-	12	12q22
400064	RPS4XP1	RPS4P1|RPS4X_6_1269	12	12q23.1
400073	C12orf76	-	12	12q24.11
400084	LINC00939	-	12	12q24.32
400087	LINC02393	-	12	12q24.32
400094	SNX19P2	-	13	13q11
400110	ANKRD20A19P	-	13	13q12.12
400120	SERTM1	C13orf36	13	13q13.3
400121	LINC00547	-	13	13q13.3
400123	LINC00548	-	13	13q14.11
400126	DGKZP1	-	13	13q14.11
400128	TUSC8	LINC01071|XLOC_010588	13	13q14.11
400129	SMARCE1P5	-	13	13q14.11
400141	RPSAP53	RPSA_19_1317	13	13q21.32
400156	RPS26P47	RPS26|RPS26L|RPS26_24_1332	13	13q32.3
400165	ATP11AUN	C13orf35|SMABLO1	13	13q34
400174	LOC400174	-	14	14q11.2
400206	DPPA3P2	STELLAR	14	14q13.3
400208	LINC00517	C14orf26	14	14q21.1
400209	YTHDF2P1	HGRG8|NY-REN-2|YTHDF2P	14	14q21.1
400212	LOC400212	-	14	14q22.1
400221	FLJ22447	-	14	14q23.1-q23.2
400224	PLEKHD1	UPF0639	14	14q24.1
400236	FOXN3-AS1	-	14	14q32.11
400238	LINC00642	-	14	14q32.11
400242	DICER1-AS1	DICER1-AS	14	14q32.13
400258	C14orf180	C14orf77|NRAC	14	14q32.33
400322	HERC2P2	D15F37S3|MN7	15	15q11.2
400347	LOC400347	-	15	15q13.3
400359	C15orf53	-	15	15q14
400360	C15orf54	-	15	15q14
400385	RPL5P3	HsT18216|RPL5_13_1449	15	15q23
400389	RPL12P35	RPL12_13_1452	15	15q23
400403	DNM1P9	DNM1DN9|DNM1DN9-1|DNM1DN9@	15	15q24.3
400406	ADAMTS7P3	-	15	15q24.3
400410	ST20	HCCS-1	15	15q25.1
400433	DNM1P40	DNM1DN11-5|DNM1DN11.5|DNM1DN11@	15	15q25.2
400446	LOC400446	-	15	15q26.1
400451	FAM174B	-	15	15q26.1
400456	LINC01197	-	15	15q26.2
400464	LOC400464	-	15	15q26.3
400499	LOC400499	-	16	16p13.13
400500	BCAR4	-	16	16p13.13
400506	KNOP1	101F10.1|C16orf88|FAM191A|TSG118	16	16p12.3
400508	CRYM-AS1	NCRNA00169	16	16p12.2
400511	LINC01567	LOCCS	16	16p12.1
400512	FLJ21408	-	16	16p12.1
400533	LINC02167	-	16	16p11.1
400541	LOC400541	-	16	16q22.1
400548	LINC02139	-	16	16q24.1
400550	FENDRR	FOXF1-AS1|FOXF1AS1|TCONS_00024240|lincFOXF1|onco-lncRNA-21	16	16q24.1
400553	LOC400553	-	16	16q24.2
400555	ZC3H18-AS1	C16orf85|LINC00859	16	16q24.2
400558	LINC02138	-	16	16q24.3
400566	C17orf97	CK20|LIAT1	17	17p13.3
400568	LINC01996	-	17	17p13.2
400569	MED11	HSPC296	17	17p13.2
400578	KRT16P2	-	17	17p11.2
400579	LINC02076	-	17	17p11.2
400581	GRAPL	-	17	17p11.2
400591	C17orf102	-	17	17q12
400604	TOB1-AS1	-	17	17q21.33
400609	TBC1D3P1	-	17	17q23.1
400612	PRR29-AS1	-	17	17q23.3
400617	KCNJ2-AS1	-	17	17q24.3
400618	SOX9-AS1	-	17	17q24.3
400619	LINC00511	LCAL5|onco-lncRNA-12	17	17q24.3
400620	LINC02092	-	17	17q25.1
400622	LOC400622	-	17	17q25.3
400624	LINC01973	-	17	17q25.3
400627	LOC400627	-	17	17q25.3
400629	TEX19	-	17	17q25.3
400643	LINC00668	-	18	18p11.31
400644	LINC01443	-	18	18p11.21
400645	RBM22P1	-	18	18q11.2
400650	TPMTP1	-	18	18q21.1
400652	RPS3AP49	RPS3A_23_1608	18	18q21.32
400654	LINC01538	-	18	18q22.1
400655	LOC400655	-	18	18q22.3
400657	LINC00909	-	18	18q22.3
400658	C18orf65	-	18	18q23
400660	LINC00683	-	18	18q23
400661	LINC01879	-	18	18q23
400668	PRSS57	NSP4|PRSSL1|UNQ782	19	19p13.3
400673	VMAC	-	19	19p13.3
400680	LINC00664	-	19	19p12
400682	LOC400682	-	19	19p12
400684	LOC400684	-	19	19q13.11
400685	LINC01801	-	19	19q13.11
400696	LGALS17A	-	19	19q13.2
400706	LOC400706	-	19	19q13.32
400709	SIGLEC16	SIGLECP16|Siglec-P16	19	19q13.33
400710	LOC400710	-	19	19q13.33
400713	ZNF880	-	19	19q13.41
400720	ZNF772	-	19	19q13.43
400728	FAM87B	-	1	1p36.33
400735	PRAMEF4	-	1	1p36.21
400736	PRAMEF13	-	1	1p36.21
400743	LOC400743	-	1	1p36.13
400745	SH2D5	-	1	1p36.12
400746	NCMAP	C1orf130|MP11	1	1p36.11
400748	LOC400748	-	1	1p35.2
400750	LOC400750	-	1	1p34.3
400752	LINC01144	-	1	1p34.1
400757	C1orf141	-	1	1p31.3
400759	GBP1P1	-	1	1p22.2
400761	LRRC8C-DT	-	1	1p22.2
400765	MIR137HG	-	1	1p21.3
400769	HNRNPA1P43	-	1	1p13.1
400793	C1orf226	-	1	1q23.3
400794	LOC400794	-	1	1q23.3-q24.1
400797	CLEC20A	LINC00083|NCRNA00083	1	1q25.2
400798	C1orf220	-	1	1q25.2
400799	LINC01344	GS1-122H1.2	1	1q25.3
400800	LOC400800	-	1	1q31.3-q32.1
400804	C1orf140	-	1	1q41
400812	FLJ39095	-	1	1q44
400818	NBPF9	AE01	1	1q21.2
400823	FAM177B	-	1	1q41
400830	DEFB132	BD-32|DEFB-32|DEFB32|HEL-75|KFLL827|UNQ827	20	20p13
400831	C20orf202	-	20	20p13
400836	SDAD1P2	-	20	20p12.2
400839	LINC01721	-	20	20p11.21
400841	LINC01597	-	20	20q11.1
400866	LINC00114	C21orf24|NCRNA00114	21	21q22.2
400867	LOC400867	-	21	21q22.2
400891	LRRC74B	-	22	22q11.21
400892	BCRP2	BCR-2|BCR2|BCRL2	22	22q11.21
400916	CHCHD10	C22orf16|FTDALS2|IMMD|MIX17A|N27C7-4|SMAJ	22	22q11.23
400927	TPTEP2	Z98749.2	22	22q13.1
400931	MIRLET7BHG	linc-Ppara	22	22q13.31
400932	LINC00898	-	22	22q13.31
400935	IL17REL	-	22	22q13.33
400940	LOC400940	-	2	2p25.2
400941	LINC00487	-	2	2p25.2
400945	LINC01376	-	2	2p24.2-p24.1
400946	LINC00954	-	2	2p24.1
400949	FKSG49	FKSG52|FKSG55|FKSG56|FKSG57|FKSG60|FKSG61|FKSG64|FKSG65|FKSG66|FKSG67|FKSG68|FKSG70	5	5q13.3
400950	C2orf91	-	2	2p21
400952	LINC01121	UNQ6975	2	2p21
400954	EML6	-	2	2p16.1
400955	LINC01122	-	2	2p16.1
400957	LINC01185	-	2	2p16.1
400958	LINC02245	-	2	2p14
400960	PCBP1-AS1	-	2	2p13.3
400961	PAIP2B	-	2	2p13.3
400963	RPS2P17	RPS2_6_247	2	2p11.2
400966	RGPD1	RGP1|RGPD2|RanBP2L2	2	2p11.2
400984	OR7E102P	OR7E102	2	2q11.1
400986	ANKRD36C	-	2	2q11.1
400997	ACOXL-AS1	-	2	2q13
400999	FLJ42351	-	2	2q14.1
401002	LOC401002	-	2	2q21.1
401007	NF1P8	NF1L2	2	2q21.1
401010	NOC2LP2	-	2	2q21.1
401014	TEX41	DKFZp686O1327|LINC00953	2	2q22.3
401018	CTAGE14P	-	2	2q24.3
401019	RPS15P4	RPS15_2_291	2	2q31.1
401021	LOC401021	-	2	2q31.1
401022	HAGLR	HOXD-AS1|Mdgt	2	2q31.1
401024	FSIP2	-	2	2q32.1
401027	C2orf66	IIDS6411|UNQ6411	2	2q33.1
401036	ASB18	ASB-18	2	2q37.2
401039	LINC01940	-	2	2q37.3
401040	LOC401040	-	2	2q37.3
401067	IQCF3	-	3	3p21.2
401074	LINC00960	-	3	3p12.3
401076	CAP1P1	-	3	3p12.3
401081	C3orf85	-	3	3q13.13
401082	LINC01205	-	3	3q13.13
401089	FOXL2NB	C3orf72	3	3q22.3
401093	MBNL1-AS1	-	3	3q25.1
